ECU_ID,Manufacturing_Line_ID,Process_Stage,Temperature,Pressure,Speed,Alignment_Tolerance,Voltage,Current,Defect_Rate_in_Batch,Material_Quality_Indicator,Assembly_Errors,Quality_Check_Results,Production_Time,Rework_Count,Factory_Temperature,Humidity_Levels,Operator_ID,Historical_Failure_Rate,Anomaly_Score,Manufacturing_Error
ECU_7307,Line_C,Testing,173.68,0.91,24.59,0.017,4.6,0.12,1.51,Low,0,Fail,19.34,2,27.8,59.48,Operator_19,1.72,0.71,0
ECU_7308,Line_B,Testing,244.09,0.96,79.12,0.011,3.26,0.75,0.05,Medium,1,Pass,7.48,1,32.47,63.47,Operator_19,5.71,0.34,1
ECU_7309,Line_B,Packaging,162.36,1.01,93.8,0.037,4.55,0.45,0.49,High,1,Fail,13.63,3,34.16,55.95,Operator_7,0.42,0.29,1
ECU_7310,Line_A,Packaging,186.51,1.39,66.08,0.048,4.57,0.1,3.1,High,0,Pass,18.51,1,31.69,68.03,Operator_12,7.02,0.65,1
ECU_7311,Line_A,Testing,227.72,1.42,76.49,0.054,3.95,0.71,1.92,Medium,2,Pass,9.5,0,22.23,63.47,Operator_17,7.12,0.94,1
ECU_7312,Line_A,Assembly,224.12,0.86,59.02,0.069,3.74,0.93,3.44,Medium,1,Fail,8.61,2,25.17,48.93,Operator_19,3.33,0.4,0
ECU_7313,Line_B,Testing,272.43,1.4,20.84,0.017,3.02,1.08,4.2,High,4,Fail,16.05,0,32.36,58.34,Operator_13,6.77,0.58,0
ECU_7314,Line_B,Assembly,170.16,0.92,68.46,0.08,4.76,0.74,1.99,Low,4,Pass,5.11,0,28.76,39.72,Operator_16,8.6,0.55,0
ECU_7315,Line_C,Packaging,260.4,1.04,81.91,0.057,3.81,0.72,2.45,Medium,2,Pass,16.12,3,28.98,35.41,Operator_19,6.27,0.37,0
ECU_7316,Line_B,Soldering,299.27,0.97,70.11,0.06,4.67,0.87,3.8,High,1,Fail,14.25,1,26.95,67.0,Operator_14,9.83,0.07,1
ECU_7317,Line_A,Assembly,201.44,0.96,77.01,0.028,4.27,0.95,2.74,Low,2,Pass,10.91,3,32.08,46.58,Operator_5,7.85,0.06,0
ECU_7318,Line_B,Packaging,285.28,1.13,64.86,0.059,4.84,0.27,1.92,Low,5,Pass,18.59,3,34.84,59.49,Operator_14,4.75,0.54,1
ECU_7319,Line_B,Testing,246.4,0.95,70.83,0.07,3.82,1.23,4.91,Low,0,Pass,13.74,2,32.23,58.65,Operator_19,0.06,0.12,0
ECU_7320,Line_B,Testing,186.12,1.35,31.69,0.028,4.59,0.41,3.63,High,0,Pass,11.95,0,24.8,43.42,Operator_18,8.96,0.61,0
ECU_7321,Line_A,Soldering,179.3,1.01,60.35,0.076,3.49,1.22,1.25,Low,1,Pass,10.22,3,27.42,47.39,Operator_15,8.88,0.79,0
ECU_7322,Line_B,Packaging,215.47,1.43,38.25,0.085,4.8,1.27,1.54,Medium,2,Pass,14.83,3,24.35,43.49,Operator_6,3.47,0.74,0
ECU_7323,Line_B,Testing,154.15,1.32,86.8,0.038,3.25,0.32,3.03,Low,3,Pass,8.27,2,30.04,45.44,Operator_19,0.98,0.5,1
ECU_7324,Line_B,Testing,244.91,1.45,76.19,0.021,4.63,1.2,2.87,Medium,4,Fail,14.67,1,29.56,42.56,Operator_7,2.47,0.48,0
ECU_7325,Line_C,Testing,162.06,1.09,95.78,0.085,3.06,1.47,2.41,Low,5,Pass,12.35,0,25.72,53.87,Operator_9,9.48,0.4,1
ECU_7326,Line_C,Soldering,160.23,1.01,43.02,0.048,3.64,0.61,2.41,Low,3,Fail,7.92,2,23.97,33.83,Operator_14,1.53,0.81,1
ECU_7327,Line_C,Packaging,241.54,0.99,90.39,0.059,4.12,0.86,3.33,High,3,Pass,17.61,0,30.96,39.21,Operator_5,3.86,0.52,0
ECU_7328,Line_B,Testing,172.23,0.84,96.4,0.016,3.97,1.46,1.52,Medium,2,Pass,12.88,3,23.79,37.5,Operator_7,6.28,0.44,0
ECU_7329,Line_A,Packaging,182.82,1.04,44.87,0.011,3.72,1.42,2.69,Medium,0,Fail,9.52,1,25.35,62.89,Operator_8,0.39,0.95,1
ECU_7330,Line_B,Packaging,159.58,1.23,58.57,0.056,4.86,1.44,1.59,Medium,5,Pass,10.0,1,21.05,45.89,Operator_19,6.58,0.25,0
ECU_7331,Line_C,Assembly,278.94,0.91,83.59,0.053,4.86,0.76,0.43,High,4,Pass,16.6,3,30.77,59.67,Operator_9,7.21,0.09,0
ECU_7332,Line_A,Soldering,262.13,1.05,54.24,0.07,4.41,0.56,1.22,High,4,Fail,14.29,2,24.25,36.68,Operator_14,6.93,0.29,1
ECU_7333,Line_C,Packaging,233.31,1.05,29.41,0.068,4.27,1.48,3.91,Medium,4,Pass,7.81,1,32.34,61.13,Operator_20,9.07,0.83,0
ECU_7334,Line_B,Assembly,181.84,1.06,49.59,0.093,4.86,0.17,0.57,Medium,1,Pass,11.55,2,32.15,35.36,Operator_7,1.34,0.38,1
ECU_7335,Line_A,Packaging,203.59,1.38,98.1,0.056,3.62,0.41,0.79,Medium,3,Pass,18.74,3,30.41,50.33,Operator_5,5.62,0.73,1
ECU_7336,Line_C,Testing,163.7,1.33,84.72,0.04,3.86,0.57,2.55,Medium,2,Fail,17.66,1,21.46,33.8,Operator_19,4.28,0.91,1
ECU_7337,Line_A,Soldering,279.73,0.94,82.05,0.047,3.18,0.35,3.66,Medium,0,Pass,15.27,1,20.78,31.17,Operator_4,6.42,0.13,0
ECU_7338,Line_B,Testing,261.52,0.82,40.57,0.014,4.01,1.16,4.63,High,5,Pass,11.13,1,33.93,30.28,Operator_7,3.32,0.81,1
ECU_7339,Line_C,Packaging,292.13,0.99,30.91,0.077,3.29,0.3,3.28,High,0,Pass,11.08,2,23.37,35.27,Operator_14,1.75,0.88,1
ECU_7340,Line_C,Testing,170.68,1.33,40.79,0.075,3.03,0.56,0.82,Medium,3,Pass,7.51,2,33.33,33.38,Operator_2,2.72,0.37,1
ECU_7341,Line_C,Packaging,280.34,1.11,99.76,0.082,4.12,0.65,1.36,Medium,3,Pass,5.79,0,23.06,33.19,Operator_13,3.41,0.28,0
ECU_7342,Line_C,Packaging,164.23,0.93,56.24,0.012,4.17,0.92,3.61,High,1,Pass,14.35,1,20.97,46.48,Operator_4,1.6,0.66,1
ECU_7343,Line_A,Testing,209.97,1.29,60.35,0.038,4.32,1.41,1.49,Medium,2,Fail,15.28,2,28.57,35.01,Operator_17,2.09,0.79,0
ECU_7344,Line_B,Packaging,286.74,1.15,89.36,0.054,4.22,0.44,4.98,Medium,4,Fail,19.5,2,22.73,44.71,Operator_17,6.09,0.44,0
ECU_7345,Line_B,Soldering,264.04,0.84,42.92,0.072,4.69,0.93,1.72,Medium,3,Fail,7.78,2,25.83,40.13,Operator_1,5.28,0.64,1
ECU_7346,Line_A,Packaging,181.94,1.17,87.67,0.054,4.33,1.31,3.29,High,3,Fail,18.91,2,26.92,34.06,Operator_9,1.64,0.99,0
ECU_7347,Line_A,Assembly,284.07,1.09,27.44,0.049,3.15,0.14,0.21,Low,3,Pass,6.47,0,26.72,49.11,Operator_3,0.22,0.38,1
ECU_7348,Line_C,Packaging,184.51,1.43,45.82,0.017,3.03,0.78,0.36,Medium,1,Fail,16.14,3,20.36,62.14,Operator_2,4.48,0.04,0
ECU_7349,Line_A,Assembly,204.27,0.98,76.75,0.093,3.34,0.7,0.59,Low,1,Fail,17.61,3,22.01,39.41,Operator_14,8.88,0.6,1
ECU_7350,Line_B,Soldering,197.82,1.3,56.26,0.026,4.62,0.42,2.56,Low,2,Pass,19.41,0,26.18,64.51,Operator_20,5.48,0.4,1
ECU_7351,Line_C,Packaging,278.73,1.05,25.81,0.1,3.02,1.25,1.64,High,3,Fail,13.92,3,20.18,31.72,Operator_12,6.21,0.43,1
ECU_7352,Line_B,Packaging,170.13,0.97,95.63,0.064,4.58,0.3,2.83,Medium,4,Pass,6.01,1,33.95,61.79,Operator_7,4.08,0.3,1
ECU_7353,Line_C,Assembly,263.92,1.09,29.15,0.098,3.16,1.08,4.28,Medium,0,Pass,10.68,1,26.69,58.31,Operator_13,0.22,0.77,1
ECU_7354,Line_B,Soldering,152.23,0.82,74.64,0.054,3.37,0.48,4.27,Low,1,Fail,19.26,0,28.62,32.77,Operator_20,1.19,0.29,1
ECU_7355,Line_C,Testing,176.15,1.24,94.85,0.042,3.78,1.17,1.83,High,2,Pass,8.28,3,25.62,31.07,Operator_8,7.41,0.1,0
ECU_7356,Line_C,Assembly,179.59,1.04,56.96,0.012,3.92,0.58,1.6,Medium,0,Fail,16.82,0,22.04,34.98,Operator_19,9.13,0.96,1
ECU_7357,Line_A,Assembly,152.96,1.04,69.1,0.026,4.93,0.27,0.57,Medium,5,Fail,10.03,0,30.27,55.28,Operator_3,0.76,0.78,1
ECU_7358,Line_C,Assembly,243.47,0.91,59.16,0.019,4.86,0.94,4.56,Low,1,Pass,7.8,2,25.87,30.16,Operator_10,5.33,0.3,0
ECU_7359,Line_A,Soldering,166.03,0.84,60.27,0.056,4.02,0.51,4.24,Medium,1,Fail,16.86,1,23.67,52.65,Operator_18,7.9,0.07,1
ECU_7360,Line_C,Assembly,293.62,0.87,83.02,0.042,4.56,0.55,4.56,Low,3,Fail,8.16,2,30.94,49.51,Operator_12,3.69,0.08,0
ECU_7361,Line_A,Soldering,267.57,0.89,51.5,0.098,3.9,1.35,0.91,High,0,Pass,9.92,2,22.65,36.61,Operator_10,0.17,0.89,0
ECU_7362,Line_A,Soldering,273.62,1.26,96.27,0.048,4.93,0.47,2.51,Low,4,Fail,13.27,1,34.74,55.65,Operator_13,6.33,0.44,1
ECU_7363,Line_A,Assembly,178.56,1.27,48.0,0.024,4.86,0.67,4.87,Medium,0,Pass,16.77,0,27.98,55.92,Operator_10,1.05,0.6,1
ECU_7364,Line_B,Assembly,165.63,0.98,97.25,0.062,3.07,1.04,3.95,Low,0,Pass,19.61,0,22.36,64.77,Operator_17,8.02,0.3,0
ECU_7365,Line_A,Packaging,258.97,1.24,42.01,0.024,3.99,1.0,0.77,High,5,Pass,16.88,1,24.77,69.38,Operator_14,0.15,0.75,1
ECU_7366,Line_C,Packaging,291.59,0.83,78.28,0.053,4.09,0.31,0.69,Medium,0,Fail,5.84,1,28.21,64.46,Operator_3,7.2,0.35,1
ECU_7367,Line_B,Testing,219.0,1.08,98.71,0.014,3.77,0.62,1.73,Low,2,Pass,5.07,0,28.63,45.06,Operator_12,7.03,0.61,0
ECU_7368,Line_B,Assembly,292.84,1.26,58.75,0.041,4.16,0.68,1.16,Low,4,Fail,6.95,0,30.13,39.89,Operator_5,3.17,0.91,1
ECU_7369,Line_C,Packaging,266.76,1.4,62.21,0.011,4.91,1.25,3.37,Low,5,Fail,5.09,1,23.42,37.97,Operator_1,6.42,0.96,1
ECU_7370,Line_C,Assembly,226.53,1.41,66.76,0.016,3.11,0.33,4.96,High,3,Pass,7.59,2,29.07,61.72,Operator_12,3.09,0.76,0
ECU_7371,Line_A,Testing,280.87,0.95,44.85,0.056,3.78,0.36,0.78,Medium,0,Pass,10.67,1,29.13,58.32,Operator_2,2.88,0.19,0
ECU_7372,Line_A,Soldering,239.74,1.28,85.77,0.077,4.26,1.31,4.85,Low,5,Pass,13.3,1,28.41,58.38,Operator_8,6.03,0.61,1
ECU_7373,Line_B,Soldering,150.63,0.82,83.42,0.083,4.9,0.57,4.18,High,4,Fail,5.96,0,32.43,37.98,Operator_8,6.45,0.07,0
ECU_7374,Line_A,Assembly,247.97,0.94,77.31,0.042,4.25,1.32,2.84,Low,3,Fail,11.96,2,30.29,36.87,Operator_1,9.91,0.47,1
ECU_7375,Line_A,Soldering,183.08,1.35,58.36,0.046,3.46,0.77,2.2,High,0,Pass,5.69,1,27.6,36.3,Operator_7,8.53,0.83,0
ECU_7376,Line_A,Soldering,187.82,1.14,30.43,0.056,4.2,0.83,2.66,Low,4,Pass,6.5,1,20.5,55.2,Operator_16,2.52,0.34,0
ECU_7377,Line_A,Packaging,267.92,1.49,37.19,0.094,4.92,0.6,2.01,High,3,Fail,16.69,1,22.94,36.38,Operator_14,6.8,0.19,1
ECU_7378,Line_A,Soldering,217.56,1.29,33.26,0.064,3.61,1.31,2.11,High,5,Pass,6.24,0,25.91,39.64,Operator_5,8.55,0.11,0
ECU_7379,Line_C,Assembly,294.02,1.27,70.02,0.092,4.93,0.56,2.86,Low,3,Fail,5.3,3,27.28,40.44,Operator_20,4.56,0.76,0
ECU_7380,Line_B,Assembly,227.31,1.07,72.13,0.074,3.13,1.18,0.93,High,4,Fail,8.75,2,29.11,40.38,Operator_3,7.27,0.16,1
ECU_7381,Line_C,Packaging,175.3,1.3,40.68,0.089,4.15,1.23,3.8,Medium,4,Fail,5.65,2,30.52,37.17,Operator_19,2.94,0.67,0
ECU_7382,Line_B,Soldering,227.19,1.03,78.89,0.067,4.88,0.83,3.89,High,2,Pass,10.58,3,32.19,33.07,Operator_10,1.61,0.76,0
ECU_7383,Line_A,Packaging,163.5,1.1,42.49,0.064,3.7,1.29,0.74,High,4,Pass,15.11,0,31.75,42.8,Operator_7,4.27,0.04,0
ECU_7384,Line_A,Assembly,160.26,1.3,65.04,0.072,4.45,0.75,1.64,Low,1,Pass,12.12,0,24.46,34.61,Operator_5,0.29,0.15,1
ECU_7385,Line_C,Testing,266.67,1.33,22.44,0.032,4.47,0.89,0.81,High,3,Fail,9.51,1,31.95,64.4,Operator_14,0.24,0.77,0
ECU_7386,Line_B,Soldering,165.06,1.29,39.68,0.036,3.6,1.24,3.79,Low,3,Pass,18.94,2,23.13,52.92,Operator_2,4.4,0.1,0
ECU_7387,Line_C,Testing,279.67,1.29,34.97,0.074,3.1,0.24,2.53,Medium,0,Pass,13.73,2,33.63,46.77,Operator_19,3.76,0.42,1
ECU_7388,Line_B,Testing,264.45,1.41,61.74,0.082,3.48,0.42,3.83,High,3,Fail,13.98,1,33.9,37.44,Operator_7,6.85,0.24,0
ECU_7389,Line_B,Packaging,221.61,0.8,41.44,0.073,3.27,0.54,4.28,Medium,1,Pass,10.95,3,34.15,44.83,Operator_13,0.65,0.44,1
ECU_7390,Line_B,Testing,259.76,0.88,31.43,0.046,3.93,1.45,3.01,Medium,3,Pass,17.49,0,28.75,68.77,Operator_16,6.49,0.58,1
ECU_7391,Line_A,Packaging,229.32,1.01,70.68,0.047,3.69,1.14,3.75,Medium,3,Pass,12.74,0,25.1,54.67,Operator_9,4.4,0.58,1
ECU_7392,Line_A,Packaging,252.55,1.12,93.6,0.051,4.76,1.22,1.99,High,0,Fail,9.16,1,24.53,46.54,Operator_17,3.3,0.19,0
ECU_7393,Line_B,Soldering,165.33,1.24,59.18,0.07,3.4,1.33,1.5,High,4,Pass,16.17,3,25.52,40.02,Operator_11,9.29,0.1,0
ECU_7394,Line_A,Assembly,169.52,1.42,78.08,0.043,3.31,1.08,1.44,Low,2,Pass,8.84,3,33.67,34.81,Operator_10,0.63,0.58,1
ECU_7395,Line_C,Testing,281.14,1.01,99.76,0.036,4.9,1.23,2.1,High,0,Fail,16.16,3,27.66,52.44,Operator_7,3.68,0.7,1
ECU_7396,Line_B,Testing,191.84,0.98,41.34,0.015,4.57,1.39,0.59,High,1,Fail,13.7,2,23.68,54.74,Operator_15,7.95,0.93,1
ECU_7397,Line_A,Testing,176.67,1.28,80.31,0.035,3.44,0.97,3.23,Low,5,Pass,13.95,3,21.09,68.26,Operator_12,2.71,0.25,1
ECU_7398,Line_C,Packaging,188.24,0.93,99.44,0.022,4.32,1.2,1.15,Medium,0,Fail,18.1,3,20.41,31.61,Operator_18,8.38,0.71,1
ECU_7399,Line_C,Soldering,165.54,1.01,72.99,0.029,3.52,0.98,1.42,Medium,2,Fail,16.26,3,26.86,53.06,Operator_12,6.12,0.85,1
ECU_7400,Line_C,Assembly,162.09,1.43,70.8,0.076,3.67,0.68,3.69,High,5,Fail,18.91,1,29.03,30.67,Operator_8,4.01,0.33,0
ECU_7401,Line_A,Testing,279.6,1.24,48.54,0.062,4.8,0.21,1.91,High,1,Pass,18.7,2,23.93,61.76,Operator_3,0.82,0.66,1
ECU_7402,Line_C,Assembly,187.92,0.87,59.09,0.076,3.34,0.87,3.47,Low,4,Fail,15.44,1,23.04,65.1,Operator_13,7.91,0.89,1
ECU_7403,Line_B,Testing,286.87,1.2,64.81,0.08,3.14,1.39,2.56,Medium,4,Pass,7.67,0,34.4,46.02,Operator_1,5.5,0.5,1
ECU_7404,Line_C,Soldering,167.3,1.09,90.44,0.09,3.2,0.73,0.49,High,4,Pass,7.3,3,28.52,60.54,Operator_19,6.3,0.31,0
ECU_7405,Line_A,Assembly,151.57,0.99,74.87,0.095,4.74,0.39,0.18,Low,3,Pass,5.12,3,26.35,51.83,Operator_4,8.87,0.61,1
ECU_7406,Line_C,Testing,263.68,0.86,27.32,0.046,4.89,1.03,2.32,Medium,2,Pass,11.0,1,24.14,41.28,Operator_20,4.04,0.47,1
ECU_7407,Line_B,Packaging,216.96,1.27,30.13,0.017,4.71,1.37,4.1,Medium,3,Pass,10.22,1,31.12,58.54,Operator_20,7.59,0.99,0
ECU_7408,Line_C,Packaging,190.71,1.07,84.58,0.087,4.17,1.44,2.72,Low,3,Fail,11.53,3,27.17,67.65,Operator_5,4.94,0.8,1
ECU_7409,Line_B,Soldering,180.14,1.04,98.73,0.021,3.83,0.23,0.33,High,1,Pass,9.08,2,25.45,46.25,Operator_4,5.78,0.1,0
ECU_7410,Line_B,Soldering,298.47,1.08,33.57,0.063,3.88,0.99,0.23,Medium,2,Fail,12.65,3,26.04,55.56,Operator_2,3.11,0.59,0
ECU_7411,Line_B,Packaging,201.04,1.07,22.76,0.05,4.68,0.46,1.54,Low,0,Fail,19.09,3,20.56,57.93,Operator_20,7.05,0.3,1
ECU_7412,Line_C,Assembly,169.11,1.13,27.13,0.061,3.6,1.04,3.61,High,5,Pass,13.94,3,26.36,38.9,Operator_7,3.07,0.25,0
ECU_7413,Line_C,Testing,160.22,1.46,22.33,0.09,4.04,1.27,2.33,Medium,0,Fail,8.8,3,23.65,67.02,Operator_12,7.01,0.54,1
ECU_7414,Line_C,Packaging,198.5,1.35,37.68,0.011,4.5,0.23,1.97,Low,3,Fail,15.09,0,23.26,60.31,Operator_2,9.82,0.37,1
ECU_7415,Line_B,Packaging,226.72,1.26,35.35,0.013,4.7,0.74,4.69,High,1,Pass,6.75,2,24.0,47.3,Operator_13,1.55,0.68,1
ECU_7416,Line_A,Testing,188.67,1.15,70.94,0.031,4.21,1.27,1.05,Low,3,Pass,6.72,1,27.85,45.34,Operator_11,9.71,0.08,0
ECU_7417,Line_C,Testing,205.5,1.22,62.77,0.068,4.42,1.21,2.95,High,1,Fail,15.99,2,25.71,33.21,Operator_16,2.85,0.84,1
ECU_7418,Line_C,Assembly,254.53,1.42,39.63,0.1,4.59,0.97,0.17,High,0,Pass,8.58,3,23.51,40.54,Operator_9,7.04,0.48,1
ECU_7419,Line_A,Packaging,288.81,1.33,80.28,0.04,4.98,1.42,3.34,High,2,Pass,13.29,3,32.08,47.16,Operator_13,2.94,0.11,0
ECU_7420,Line_C,Testing,205.23,1.01,34.09,0.036,4.3,0.6,2.05,Low,5,Pass,6.83,2,34.38,41.6,Operator_4,9.81,0.78,1
ECU_7421,Line_B,Soldering,234.26,1.0,21.42,0.029,4.54,0.81,3.02,High,1,Pass,7.27,0,26.15,50.1,Operator_5,3.75,0.42,0
ECU_7422,Line_A,Packaging,208.71,1.41,62.68,0.069,3.79,1.31,0.89,Medium,4,Fail,13.13,1,29.94,66.86,Operator_18,6.68,0.44,1
ECU_7423,Line_B,Soldering,153.8,1.46,34.3,0.077,3.65,1.08,1.72,Medium,5,Pass,19.97,0,21.17,38.51,Operator_2,3.89,0.5,1
ECU_7424,Line_B,Soldering,238.16,0.84,94.45,0.033,3.78,0.54,0.41,Medium,4,Pass,17.29,0,34.65,52.82,Operator_12,0.32,0.81,0
ECU_7425,Line_B,Packaging,167.16,1.0,84.93,0.029,4.61,0.6,3.21,Medium,3,Fail,19.91,3,33.86,41.78,Operator_2,9.51,0.26,1
ECU_7426,Line_B,Soldering,163.78,0.89,73.4,0.074,3.5,0.62,2.36,Medium,0,Fail,11.92,3,21.97,42.05,Operator_3,5.55,0.43,1
ECU_7427,Line_B,Testing,233.56,1.12,33.62,0.086,3.21,0.96,2.72,Low,5,Fail,10.36,0,22.99,55.35,Operator_14,6.56,0.95,1
ECU_7428,Line_B,Packaging,226.33,0.89,49.27,0.015,3.47,0.37,2.73,High,3,Fail,12.74,0,25.78,45.2,Operator_2,0.65,0.43,1
ECU_7429,Line_C,Assembly,226.23,1.47,42.95,0.08,3.52,1.34,4.92,High,3,Pass,16.96,3,30.92,38.17,Operator_19,0.04,0.69,1
ECU_7430,Line_B,Assembly,269.35,1.41,67.89,0.044,4.86,1.21,1.53,Medium,0,Fail,8.95,2,29.47,41.02,Operator_12,0.84,0.9,1
ECU_7431,Line_C,Testing,212.58,0.99,22.59,0.07,3.04,0.18,3.61,Medium,4,Fail,16.02,0,24.02,68.27,Operator_11,1.62,0.09,1
ECU_7432,Line_C,Testing,279.79,1.11,78.6,0.078,4.81,0.16,2.73,Medium,4,Fail,14.82,3,34.27,48.21,Operator_4,6.48,0.26,1
ECU_7433,Line_B,Assembly,177.87,1.23,45.33,0.055,4.84,0.85,2.67,Low,5,Fail,15.09,1,33.87,69.41,Operator_15,2.28,0.31,0
ECU_7434,Line_C,Packaging,268.2,1.16,44.68,0.064,3.75,0.26,0.93,Medium,4,Fail,11.38,2,26.67,57.54,Operator_1,1.4,0.38,0
ECU_7435,Line_A,Assembly,190.03,1.45,82.13,0.05,3.43,0.75,2.72,High,1,Fail,14.5,2,20.19,64.85,Operator_1,6.67,0.75,0
ECU_7436,Line_B,Testing,206.35,0.95,98.33,0.041,4.66,1.15,1.67,Low,1,Pass,17.41,3,26.71,37.46,Operator_13,1.61,0.28,1
ECU_7437,Line_B,Soldering,209.76,1.24,92.0,0.047,3.24,1.28,3.73,Low,4,Fail,13.22,0,25.91,60.26,Operator_1,5.44,0.81,1
ECU_7438,Line_B,Packaging,298.95,1.13,39.94,0.017,4.38,0.58,4.78,Medium,0,Pass,17.2,2,23.93,33.97,Operator_9,0.36,0.51,1
ECU_7439,Line_C,Packaging,215.95,1.26,96.06,0.046,4.0,0.65,2.41,Medium,5,Fail,18.07,3,24.76,59.11,Operator_4,4.22,0.38,0
ECU_7440,Line_A,Packaging,159.21,1.09,71.44,0.081,4.7,0.35,4.15,High,5,Fail,7.53,1,33.72,45.16,Operator_2,9.97,0.95,1
ECU_7441,Line_B,Assembly,266.89,1.13,82.85,0.016,3.46,1.35,1.25,High,1,Fail,13.03,2,21.6,33.09,Operator_11,6.33,0.3,1
ECU_7442,Line_C,Soldering,161.74,0.9,76.47,0.059,4.72,1.4,4.19,High,5,Fail,15.08,2,22.15,65.92,Operator_5,9.96,0.1,0
ECU_7443,Line_A,Packaging,151.22,1.36,77.08,0.088,3.98,0.92,0.94,High,1,Pass,17.77,0,22.52,65.98,Operator_18,0.04,0.34,1
ECU_7444,Line_B,Testing,290.87,1.08,56.28,0.027,4.69,0.7,3.63,Low,4,Pass,5.68,3,25.49,35.77,Operator_11,7.1,0.61,1
ECU_7445,Line_C,Packaging,181.62,0.93,66.32,0.036,3.73,0.9,0.9,Medium,1,Fail,15.24,1,27.77,63.39,Operator_10,2.09,0.49,1
ECU_7446,Line_C,Packaging,186.6,1.12,62.42,0.054,3.9,0.66,1.38,Low,3,Pass,12.54,2,30.27,50.95,Operator_2,8.9,0.2,0
ECU_7447,Line_A,Assembly,245.71,1.21,78.17,0.015,3.15,0.68,3.41,Low,0,Pass,17.56,3,30.19,69.72,Operator_11,6.89,0.89,0
ECU_7448,Line_B,Packaging,238.96,0.81,45.11,0.043,4.26,0.46,1.26,High,4,Pass,6.99,2,32.84,49.48,Operator_17,5.75,0.89,0
ECU_7449,Line_B,Soldering,269.07,0.94,74.37,0.081,4.74,0.76,3.82,Low,0,Pass,19.64,1,21.4,47.72,Operator_18,0.27,0.33,1
ECU_7450,Line_B,Testing,244.65,1.25,95.88,0.024,4.3,0.33,2.25,Medium,4,Fail,8.38,3,25.77,62.52,Operator_19,1.45,0.52,0
ECU_7451,Line_C,Packaging,236.12,0.89,77.82,0.094,3.07,0.39,2.75,High,5,Fail,19.94,0,34.05,66.65,Operator_13,7.8,0.81,0
ECU_7452,Line_A,Testing,222.13,1.05,59.02,0.068,3.48,0.3,1.64,High,5,Pass,12.51,1,29.24,35.48,Operator_2,3.94,0.63,0
ECU_7453,Line_B,Assembly,263.38,0.94,90.82,0.05,4.97,1.25,2.1,High,1,Fail,16.55,2,32.42,54.3,Operator_12,4.0,0.68,1
ECU_7454,Line_C,Assembly,280.46,1.14,42.9,0.089,4.96,0.88,4.1,Low,5,Fail,13.09,0,29.0,39.01,Operator_17,2.82,0.5,0
ECU_7455,Line_C,Packaging,259.47,0.89,56.7,0.087,3.72,0.3,4.63,Medium,2,Pass,11.39,1,29.1,38.04,Operator_8,8.48,0.1,1
ECU_7456,Line_C,Assembly,234.25,0.98,94.3,0.069,3.64,0.95,1.69,Medium,5,Fail,5.05,1,28.56,56.14,Operator_8,6.24,0.01,1
ECU_7457,Line_C,Assembly,281.49,0.84,78.01,0.061,3.02,1.26,4.97,Medium,5,Pass,12.51,3,29.98,49.42,Operator_20,3.0,0.18,1
ECU_7458,Line_C,Packaging,246.03,1.27,36.04,0.044,3.54,0.74,4.6,Medium,3,Fail,8.04,3,27.3,58.83,Operator_13,0.71,0.88,0
ECU_7459,Line_C,Assembly,185.37,1.23,75.32,0.043,4.26,0.33,0.06,Medium,3,Fail,14.29,1,25.02,38.78,Operator_18,2.42,0.95,0
ECU_7460,Line_C,Soldering,266.92,1.35,26.38,0.042,4.77,0.67,3.92,High,2,Fail,5.51,3,22.43,46.78,Operator_14,9.18,0.08,1
ECU_7461,Line_C,Testing,283.19,1.0,62.62,0.078,3.88,0.6,2.31,High,2,Fail,9.86,1,24.46,55.08,Operator_13,6.75,0.01,0
ECU_7462,Line_A,Packaging,188.7,1.03,38.75,0.065,4.76,0.77,4.77,Medium,0,Pass,14.9,1,27.27,66.55,Operator_14,2.61,0.56,0
ECU_7463,Line_A,Assembly,242.49,1.0,54.96,0.039,3.38,1.12,3.88,High,3,Pass,19.3,3,21.98,62.59,Operator_15,1.74,0.21,0
ECU_7464,Line_C,Soldering,241.44,0.81,81.24,0.078,3.26,0.55,4.13,Medium,3,Fail,9.76,1,31.31,56.93,Operator_10,5.72,0.57,0
ECU_7465,Line_A,Testing,293.37,0.98,55.42,0.048,4.91,0.18,2.65,High,4,Fail,12.87,3,22.26,31.27,Operator_8,4.46,0.45,1
ECU_7466,Line_A,Soldering,260.86,1.43,99.93,0.091,4.81,0.93,0.66,Low,3,Fail,14.95,0,33.48,34.5,Operator_8,3.53,0.43,0
ECU_7467,Line_C,Soldering,189.55,1.08,55.22,0.093,4.33,0.99,2.54,Low,3,Fail,19.1,0,28.88,59.85,Operator_7,4.22,0.91,0
ECU_7468,Line_B,Packaging,217.74,0.93,53.83,0.099,3.52,0.34,3.57,Low,0,Pass,18.77,1,25.83,59.51,Operator_20,2.91,0.3,0
ECU_7469,Line_B,Assembly,254.85,1.05,56.74,0.074,4.84,1.13,1.51,Medium,3,Fail,17.33,2,25.12,50.98,Operator_19,0.81,0.2,1
ECU_7470,Line_B,Assembly,249.68,0.85,90.86,0.1,4.36,1.16,2.22,High,1,Fail,8.11,0,22.07,34.83,Operator_15,9.89,0.13,1
ECU_7471,Line_C,Testing,243.59,1.5,62.92,0.056,3.84,0.75,0.68,Low,2,Pass,13.76,0,27.98,40.84,Operator_19,1.01,0.12,1
